codigo comunidad,comunidad,codigo provincia,provincia,año,nacimientos,defunciones,ratio_natalidad_mortalidad
09,Cataluña,25,Lleida,1988,3.498,3.36,1.0410714285714286
09,Cataluña,25,Lleida,1987,3.443,3.309,1.0404956180114837
09,Cataluña,25,Lleida,1986,3.474,3.41,1.0187683284457478
09,Cataluña,25,Lleida,1985,3.776,3.491,1.081638498997422
09,Cataluña,25,Lleida,1984,3.764,3.238,1.1624459542927732
09,Cataluña,25,Lleida,1983,4.033,3.297,1.2232332423415226
09,Cataluña,25,Lleida,1982,4.229,3.037,1.3924925913730657
09,Cataluña,25,Lleida,1981,4.151,3.033,1.368611935377514
09,Cataluña,25,Lleida,1980,4.629,3.134,1.47702616464582
09,Cataluña,25,Lleida,1979,4.979,3.327,1.4965434325217915
09,Cataluña,25,Lleida,1978,5.291,3.479,1.5208393216441507
09,Cataluña,25,Lleida,1977,5.346,3.429,1.5590551181102363
09,Cataluña,25,Lleida,1976,5.635,3.417,1.6491074041556921
09,Cataluña,25,Lleida,1975,5.406,3.508,1.541049030786773
09,Cataluña,25,Lleida,1974,5.57,3.364,1.65576694411415
09,Cataluña,25,Lleida,1973,5.353,3.598,1.4877709838799333
09,Cataluña,25,Lleida,1972,5.378,3.318,1.6208559373116336
09,Cataluña,25,Lleida,1971,5.367,3.577,1.50041934582052
09,Cataluña,25,Lleida,1970,5.548,3.255,1.7044546850998465
09,Cataluña,25,Lleida,1969,5.559,3.754,1.4808204581779436
09,Cataluña,25,Lleida,1968,5.569,3.399,1.6384230656075316
09,Cataluña,25,Lleida,1967,5.789,3.399,1.7031479847013826
09,Cataluña,25,Lleida,1966,5.927,3.431,1.7274846983386767
09,Cataluña,25,Lleida,1965,6.095,3.421,1.7816427945045308
09,Cataluña,25,Lleida,1964,6.342,3.385,1.873559822747415
09,Cataluña,25,Lleida,1963,6.051,3.639,1.6628194558944767
09,Cataluña,25,Lleida,1962,6.164,3.402,1.811875367430923
09,Cataluña,25,Lleida,1961,6.277,3.129,2.0060722275487377
09,Cataluña,25,Lleida,1960,5.963,3.626,1.6445118587975731
09,Cataluña,25,Lleida,1959,6.094,3.321,1.8349894610057211
09,Cataluña,25,Lleida,1958,5.94,3.323,1.7875413782726453
09,Cataluña,25,Lleida,1957,6.232,3.596,1.7330367074527253
09,Cataluña,25,Lleida,1956,5.879,4.135,1.4217654171704956
09,Cataluña,25,Lleida,1955,5.912,3.637,1.6255155347814132
09,Cataluña,25,Lleida,1954,5.637,3.426,1.645359019264448
09,Cataluña,25,Lleida,1953,5.532,3.684,1.501628664495114
09,Cataluña,25,Lleida,1952,5.561,3.48,1.5979885057471264
09,Cataluña,25,Lleida,1951,5.123,4.153,1.233566096797496
09,Cataluña,25,Lleida,1950,5.363,3.621,1.4810825738746205
09,Cataluña,25,Lleida,1949,5.453,3.754,1.4525839104954716
09,Cataluña,25,Lleida,1948,5.401,3.517,1.5356838214387263
09,Cataluña,25,Lleida,1947,5.162,3.675,1.404625850340136
09,Cataluña,25,Lleida,1946,5.072,3.862,1.3133091662351113
09,Cataluña,25,Lleida,1945,5.011,3.838,1.305627931214174
09,Cataluña,25,Lleida,1944,4.996,4.08,1.2245098039215687
09,Cataluña,25,Lleida,1943,4.831,3.82,1.2646596858638746
09,Cataluña,25,Lleida,1942,4.455,3.934,1.1324351804778852
09,Cataluña,25,Lleida,1941,4.017,4.29,0.9363636363636364
12,Galicia,27,Lugo,2022,1.73,5.406,0.32001479837217905
12,Galicia,27,Lugo,2021,1.634,5.019,0.32556286112771465
12,Galicia,27,Lugo,2020,1.674,5.093,0.3286864323581386
12,Galicia,27,Lugo,2019,1.696,4.804,0.3530391340549542
12,Galicia,27,Lugo,2018,1.951,5.086,0.38360204482894217
12,Galicia,27,Lugo,2017,2.08,5.174,0.40201005025125625
12,Galicia,27,Lugo,2016,2.084,5.194,0.4012321909896034
12,Galicia,27,Lugo,2015,2.183,5.126,0.42586812329301593
12,Galicia,27,Lugo,2014,2.156,4.884,0.44144144144144143
12,Galicia,27,Lugo,2013,2.081,4.941,0.4211698036834649
12,Galicia,27,Lugo,2012,2.247,5.058,0.4442467378410439
12,Galicia,27,Lugo,2011,2.192,4.819,0.45486615480390125
12,Galicia,27,Lugo,2010,2.196,4.785,0.4589341692789969
12,Galicia,27,Lugo,2009,2.241,4.975,0.4504522613065327
12,Galicia,27,Lugo,2008,2.205,4.867,0.45305116087939185
12,Galicia,27,Lugo,2007,2.175,4.898,0.4440587995100041
12,Galicia,27,Lugo,2006,2.038,4.873,0.41822286066078385
12,Galicia,27,Lugo,2005,2.044,4.832,0.4230132450331126
12,Galicia,27,Lugo,2004,1.988,4.763,0.4173840016796137
12,Galicia,27,Lugo,2003,2.041,5.066,0.4028819581523885
12,Galicia,27,Lugo,2002,1.91,4.917,0.38844824079723406
12,Galicia,27,Lugo,2001,1.899,4.953,0.38340399757722593
12,Galicia,27,Lugo,2000,2.069,5.025,0.4117412935323383
12,Galicia,27,Lugo,1999,1.956,5.139,0.38061879743140686
12,Galicia,27,Lugo,1998,2.051,4.924,0.41653127538586515
12,Galicia,27,Lugo,1997,2.013,4.946,0.40699555196118076
12,Galicia,27,Lugo,1996,1.983,5.017,0.39525612916085306
12,Galicia,27,Lugo,1995,2.174,5.037,0.43160611475084376
12,Galicia,27,Lugo,1994,2.261,4.697,0.481371087928465
12,Galicia,27,Lugo,1993,2.539,4.665,0.5442658092175777
12,Galicia,27,Lugo,1992,2.614,4.915,0.5318413021363174
12,Galicia,27,Lugo,1991,2.693,5.08,0.5301181102362205
12,Galicia,27,Lugo,1990,2.775,5.066,0.547769443347809
12,Galicia,27,Lugo,1989,2.936,4.932,0.5952960259529602
12,Galicia,27,Lugo,1988,3.034,4.721,0.6426604532937936
12,Galicia,27,Lugo,1987,3.245,4.566,0.7106876916338152
12,Galicia,27,Lugo,1986,3.37,4.834,0.6971452213487795
12,Galicia,27,Lugo,1985,3.56,4.934,0.7215241183623834
12,Galicia,27,Lugo,1984,3.824,4.58,0.8349344978165938
12,Galicia,27,Lugo,1983,4.026,4.864,0.8277138157894737
12,Galicia,27,Lugo,1982,4.085,4.727,0.8641844721810873
12,Galicia,27,Lugo,1981,4.439,4.732,0.9380811496196111
12,Galicia,27,Lugo,1980,4.732,4.577,1.0338649770592092
12,Galicia,27,Lugo,1979,4.893,4.808,1.0176788685524127
12,Galicia,27,Lugo,1978,4.776,4.845,0.9857585139318885
12,Galicia,27,Lugo,1977,4.786,4.927,0.9713821798254516
12,Galicia,27,Lugo,1976,4.896,4.989,0.9813589897775106
12,Galicia,27,Lugo,1975,4.812,4.957,0.9707484365543676
12,Galicia,27,Lugo,1974,5.091,4.986,1.0210589651022866
12,Galicia,27,Lugo,1973,5.026,4.946,1.0161746866154469
12,Galicia,27,Lugo,1972,5.087,4.707,1.0807308264287232
12,Galicia,27,Lugo,1971,5.168,5.116,1.0101641907740424
12,Galicia,27,Lugo,1970,5.418,4.73,1.1454545454545453
12,Galicia,27,Lugo,1969,5.685,5.282,1.0762968572510412
12,Galicia,27,Lugo,1968,5.918,4.815,1.2290758047767394
12,Galicia,27,Lugo,1967,6.005,4.728,1.270093062605753
12,Galicia,27,Lugo,1966,6.21,4.835,1.2843846949327817
12,Galicia,27,Lugo,1965,6.425,4.671,1.3755084564333118
12,Galicia,27,Lugo,1964,6.795,4.81,1.4126819126819128
12,Galicia,27,Lugo,1963,6.96,5.124,1.358313817330211
12,Galicia,27,Lugo,1962,7.638,5.15,1.4831067961165048
12,Galicia,27,Lugo,1961,7.906,4.801,1.6467402624453238
12,Galicia,27,Lugo,1960,8.043,4.947,1.625833838690115
12,Galicia,27,Lugo,1959,7.919,4.843,1.6351435060912656
12,Galicia,27,Lugo,1958,8.195,4.829,1.6970387243735765
12,Galicia,27,Lugo,1957,8.357,5.328,1.5685060060060059
12,Galicia,27,Lugo,1956,8.38,5.533,1.5145490692210375
12,Galicia,27,Lugo,1955,8.505,5.201,1.635262449528937
12,Galicia,27,Lugo,1954,8.55,5.154,1.6589057043073343
12,Galicia,27,Lugo,1953,9.083,5.544,1.6383477633477634
12,Galicia,27,Lugo,1952,9.156,5.439,1.6833976833976836
12,Galicia,27,Lugo,1951,9.129,7.042,1.2963646691280886
12,Galicia,27,Lugo,1950,9.633,6.089,1.582033174577106
12,Galicia,27,Lugo,1949,10.024,6.605,1.5176381529144585
12,Galicia,27,Lugo,1948,10.661,6.481,1.6449621971917914
12,Galicia,27,Lugo,1947,9.965,7.082,1.4070883931092912
12,Galicia,27,Lugo,1946,10.669,7.057,1.5118322233243588
12,Galicia,27,Lugo,1945,11.124,6.889,1.6147481492233997
12,Galicia,27,Lugo,1944,10.951,7.686,1.4247983346344002
12,Galicia,27,Lugo,1943,10.936,7.607,1.4376232417510189
12,Galicia,27,Lugo,1942,10.121,7.551,1.3403522712223548
12,Galicia,27,Lugo,1941,10.328,9.105,1.1343218012081273
13,Comunidad de Madrid,28,Madrid,2022,52.17,51.154,1.0198615944012197
13,Comunidad de Madrid,28,Madrid,2021,52.286,49.857,1.0487193373046915
13,Comunidad de Madrid,28,Madrid,2020,52.857,66.648,0.7930770615772417
13,Comunidad de Madrid,28,Madrid,2019,56.727,47.165,1.2027350789780558
13,Comunidad de Madrid,28,Madrid,2018,58.583,46.599,1.2571729007060237
13,Comunidad de Madrid,28,Madrid,2017,61.521,47.069,1.3070386029021224
13,Comunidad de Madrid,28,Madrid,2016,64.352,45.066,1.42795011760529
13,Comunidad de Madrid,28,Madrid,2015,65.675,46.859,1.401545060714057
13,Comunidad de Madrid,28,Madrid,2014,66.352,43.064,1.5407765186698867
13,Comunidad de Madrid,28,Madrid,2013,66.098,42.393,1.5591725048946758
13,Comunidad de Madrid,28,Madrid,2012,70.189,42.799,1.639968223556625
13,Comunidad de Madrid,28,Madrid,2011,72.773,41.614,1.7487624357187486
13,Comunidad de Madrid,28,Madrid,2010,74.504,40.828,1.8248260997354757
13,Comunidad de Madrid,28,Madrid,2009,76.559,41.268,1.8551662304933605
13,Comunidad de Madrid,28,Madrid,2008,79.507,41.27,1.9265083595832324
13,Comunidad de Madrid,28,Madrid,2007,75.524,41.393,1.8245597081632159
13,Comunidad de Madrid,28,Madrid,2006,72.764,39.882,1.8244822225565418
13,Comunidad de Madrid,28,Madrid,2005,70.143,40.842,1.7174232407815484
13,Comunidad de Madrid,28,Madrid,2004,69.727,40.293,1.7304990941354579
13,Comunidad de Madrid,28,Madrid,2003,67.707,41.429,1.6342899901035504
13,Comunidad de Madrid,28,Madrid,2002,63.691,39.281,1.6214200249484485
13,Comunidad de Madrid,28,Madrid,2001,60.237,38.558,1.5622438923180664
13,Comunidad de Madrid,28,Madrid,2000,57.04,37.838,1.5074792536603414
13,Comunidad de Madrid,28,Madrid,1999,52.483,38.082,1.3781576597867757
13,Comunidad de Madrid,28,Madrid,1998,49.425,37.711,1.3106255469226484
13,Comunidad de Madrid,28,Madrid,1997,49.229,35.693,1.379234023477993
13,Comunidad de Madrid,28,Madrid,1996,47.927,36.804,1.3022225845016846
13,Comunidad de Madrid,28,Madrid,1995,47.448,36.446,1.301871261592493
13,Comunidad de Madrid,28,Madrid,1994,48.132,35.529,1.354724309718821
13,Comunidad de Madrid,28,Madrid,1993,49.986,35.564,1.4055224384208749
13,Comunidad de Madrid,28,Madrid,1992,51.214,34.885,1.4680808370359755
13,Comunidad de Madrid,28,Madrid,1991,50.209,35.832,1.4012335342710427
13,Comunidad de Madrid,28,Madrid,1990,50.919,34.89,1.4594153052450558
13,Comunidad de Madrid,28,Madrid,1989,51.961,33.124,1.5686813186813184
13,Comunidad de Madrid,28,Madrid,1988,52.433,32.723,1.6023286373498762
13,Comunidad de Madrid,28,Madrid,1987,54.15,31.408,1.7240830361691288
13,Comunidad de Madrid,28,Madrid,1986,55.496,30.045,1.8470960226327175
13,Comunidad de Madrid,28,Madrid,1985,58.004,31.598,1.8356858028989176
13,Comunidad de Madrid,28,Madrid,1984,60.554,30.108,2.011226252158895
13,Comunidad de Madrid,28,Madrid,1983,61.718,30.337,2.034413422553318
13,Comunidad de Madrid,28,Madrid,1982,66.642,28.532,2.335693256694238
13,Comunidad de Madrid,28,Madrid,1981,70.121,30.144,2.3262009023354566
13,Comunidad de Madrid,28,Madrid,1980,73.485,28.07,2.6179194869967937
13,Comunidad de Madrid,28,Madrid,1979,79.679,27.76,2.8702809798270894
13,Comunidad de Madrid,28,Madrid,1978,85.123,28.235,3.014804320878343
13,Comunidad de Madrid,28,Madrid,1977,89.243,27.97,3.1906685734715765
13,Comunidad de Madrid,28,Madrid,1976,93.893,28.093,3.342220481970598
13,Comunidad de Madrid,28,Madrid,1975,91.924,27.02,3.402072538860104
13,Comunidad de Madrid,28,Madrid,1974,94.526,28.138,3.359371668206695
13,Comunidad de Madrid,28,Madrid,1973,89.365,27.583,3.2398578834789546
13,Comunidad de Madrid,28,Madrid,1972,88.43,26.732,3.308020350142152
13,Comunidad de Madrid,28,Madrid,1971,87.495,27.628,3.1668959027073984
13,Comunidad de Madrid,28,Madrid,1970,83.442,25.898,3.221947640744459
13,Comunidad de Madrid,28,Madrid,1969,81.592,26.746,3.0506243924325136
13,Comunidad de Madrid,28,Madrid,1968,79.226,25.212,3.142392511502459
13,Comunidad de Madrid,28,Madrid,1967,78.879,24.065,3.2777477664658217
13,Comunidad de Madrid,28,Madrid,1966,74.67,23.341,3.1990917270039843
13,Comunidad de Madrid,28,Madrid,1965,73.544,22.579,3.2571858806855927
13,Comunidad de Madrid,28,Madrid,1964,72.005,22.127,3.2541691146563023
13,Comunidad de Madrid,28,Madrid,1963,65.539,22.315,2.9369930539995517
13,Comunidad de Madrid,28,Madrid,1962,63.407,20.765,3.053551649410065
13,Comunidad de Madrid,28,Madrid,1961,60.869,20.372,2.9878755154133123
13,Comunidad de Madrid,28,Madrid,1960,59.807,19.698,3.0361965681795104
13,Comunidad de Madrid,28,Madrid,1959,56.528,19.591,2.885406564238681
13,Comunidad de Madrid,28,Madrid,1958,55.057,18.631,2.9551285491922066
13,Comunidad de Madrid,28,Madrid,1957,52.674,20.951,2.514152069113646
13,Comunidad de Madrid,28,Madrid,1956,45.888,19.777,2.3202710218941194
13,Comunidad de Madrid,28,Madrid,1955,41.688,17.356,2.4019359299377734
13,Comunidad de Madrid,28,Madrid,1954,37.469,16.938,2.2121265792891727
13,Comunidad de Madrid,28,Madrid,1953,36.796,17.499,2.1027487284987716
13,Comunidad de Madrid,28,Madrid,1952,35.059,16.993,2.063143647384217
13,Comunidad de Madrid,28,Madrid,1951,33.419,18.705,1.7866345896819031
13,Comunidad de Madrid,28,Madrid,1950,33.479,18.481,1.8115361722850494
13,Comunidad de Madrid,28,Madrid,1949,34.054,18.722,1.8189296015382972
13,Comunidad de Madrid,28,Madrid,1948,36.991,17.725,2.0869393511988714
13,Comunidad de Madrid,28,Madrid,1947,33.66,20.338,1.6550299931163337
13,Comunidad de Madrid,28,Madrid,1946,33.073,20.439,1.618132002544156
13,Comunidad de Madrid,28,Madrid,1945,34.476,20.265,1.7012583271650628
13,Comunidad de Madrid,28,Madrid,1944,34.276,19.45,1.7622622107969155
13,Comunidad de Madrid,28,Madrid,1943,33.002,19.493,1.6930180064638591
13,Comunidad de Madrid,28,Madrid,1942,26.876,23.476,1.144828761288124
13,Comunidad de Madrid,28,Madrid,1941,27.182,27.685,0.9818313165974354
01,Andalucía,29,Málaga,2022,12.324,14.745,0.8358087487283825
01,Andalucía,29,Málaga,2021,12.743,14.724,0.8654577560445531
01,Andalucía,29,Málaga,2020,12.655,14.174,0.8928319458162833
01,Andalucía,29,Málaga,2019,13.366,12.759,1.0475742613057448
01,Andalucía,29,Málaga,2018,13.691,13.323,1.0276214065901073
01,Andalucía,29,Málaga,2017,14.603,12.708,1.1491186654076173
01,Andalucía,29,Málaga,2016,15.177,12.547,1.2096118594086236
01,Andalucía,29,Málaga,2015,15.475,12.996,1.190751000307787
01,Andalucía,29,Málaga,2014,15.838,12.227,1.295330007360759
01,Andalucía,29,Málaga,2013,15.681,11.633,1.3479755866930285
01,Andalucía,29,Málaga,2012,16.712,12.025,1.3897713097713098
01,Andalucía,29,Málaga,2011,17.235,11.622,1.4829633453794526
01,Andalucía,29,Málaga,2010,17.561,11.455,1.5330423395896988
01,Andalucía,29,Málaga,2009,17.888,11.456,1.5614525139664805
01,Andalucía,29,Málaga,2008,19.098,11.821,1.6155993570763894
01,Andalucía,29,Málaga,2007,18.461,11.492,1.6064218586843018
01,Andalucía,29,Málaga,2006,18.121,11.186,1.619971392812444
01,Andalucía,29,Málaga,2005,17.395,11.542,1.5071044879570266
01,Andalucía,29,Málaga,2004,16.816,10.852,1.5495761150018428
01,Andalucía,29,Málaga,2003,16.038,11.213,1.4303041112993848
01,Andalucía,29,Málaga,2002,14.817,10.407,1.4237532430095128
01,Andalucía,29,Málaga,2001,14.419,10.162,1.4189135996851012
01,Andalucía,29,Málaga,2000,14.036,10.229,1.3721771434157788
01,Andalucía,29,Málaga,1999,13.409,10.216,1.3125489428347692
01,Andalucía,29,Málaga,1998,12.755,10.101,1.2627462627462627
01,Andalucía,29,Málaga,1997,13.027,9.699,1.3431281575420146
01,Andalucía,29,Málaga,1996,12.734,9.851,1.2926606435894832
01,Andalucía,29,Málaga,1995,12.716,9.45,1.3456084656084657
01,Andalucía,29,Málaga,1994,12.797,9.448,1.3544665537679932
01,Andalucía,29,Málaga,1993,13.374,9.325,1.4342091152815015
01,Andalucía,29,Málaga,1992,13.828,8.954,1.5443377261559077
01,Andalucía,29,Málaga,1991,13.729,9.149,1.500601158596568
01,Andalucía,29,Málaga,1990,13.369,8.957,1.4925756391648988
01,Andalucía,29,Málaga,1989,12.969,8.799,1.4739174906239345
01,Andalucía,29,Málaga,1988,14.131,8.576,1.6477378731343282
01,Andalucía,29,Málaga,1987,14.531,8.642,1.6814394816014813
01,Andalucía,29,Málaga,1986,14.597,8.314,1.7557132547510224
01,Andalucía,29,Málaga,1985,15.186,8.397,1.8085030367988566
01,Andalucía,29,Málaga,1984,15.864,8.022,1.9775617053103964
01,Andalucía,29,Málaga,1983,16.25,7.942,2.046084109796021
01,Andalucía,29,Málaga,1982,17.003,7.794,2.1815499101873237
01,Andalucía,29,Málaga,1981,16.78,7.738,2.168518997156888
01,Andalucía,29,Málaga,1980,17.171,7.561,2.270995900013226
01,Andalucía,29,Málaga,1979,17.544,7.807,2.247214038683233
01,Andalucía,29,Málaga,1978,18.31,7.785,2.3519588953114963
01,Andalucía,29,Málaga,1977,18.711,7.427,2.519321394910462
01,Andalucía,29,Málaga,1976,19.072,7.746,2.462174025303382
01,Andalucía,29,Málaga,1975,19.127,7.747,2.4689557247966953
01,Andalucía,29,Málaga,1974,19.873,7.881,2.521634310366705
01,Andalucía,29,Málaga,1973,19.719,7.619,2.5881349258432866
01,Andalucía,29,Málaga,1972,19.246,7.415,2.595549561699258
01,Andalucía,29,Málaga,1971,19.151,7.542,2.5392468841156193
01,Andalucía,29,Málaga,1970,18.688,7.029,2.65869967278418
01,Andalucía,29,Málaga,1969,18.906,7.586,2.492222515159504
01,Andalucía,29,Málaga,1968,18.702,6.843,2.7330118369136347
01,Andalucía,29,Málaga,1967,19.314,6.915,2.793058568329718
01,Andalucía,29,Málaga,1966,18.864,6.646,2.838399037014746
01,Andalucía,29,Málaga,1965,18.893,6.758,2.795649600473513
01,Andalucía,29,Málaga,1964,19.768,6.241,3.167441115205897
01,Andalucía,29,Málaga,1963,18.188,6.704,2.7130071599045347
01,Andalucía,29,Málaga,1962,16.835,6.518,2.582847499232894
01,Andalucía,29,Málaga,1961,16.796,6.081,2.762045716165104
01,Andalucía,29,Málaga,1960,16.878,6.229,2.709584202921817
01,Andalucía,29,Málaga,1959,17.255,6.402,2.6952514839112776
01,Andalucía,29,Málaga,1958,16.495,6.04,2.7309602649006623
01,Andalucía,29,Málaga,1957,17.233,7.08,2.434039548022599
01,Andalucía,29,Málaga,1956,15.72,6.557,2.397437852676529
01,Andalucía,29,Málaga,1955,16.755,6.367,2.6315376158316317
01,Andalucía,29,Málaga,1954,16.031,6.483,2.472774949868888
01,Andalucía,29,Málaga,1953,16.637,6.7,2.483134328358209
01,Andalucía,29,Málaga,1952,17.152,7.037,2.4374023021173796
01,Andalucía,29,Málaga,1951,16.529,8.415,1.9642305407011291
01,Andalucía,29,Málaga,1950,15.434,8.35,1.8483832335329342
01,Andalucía,29,Málaga,1949,17.946,8.921,2.0116578858872325
01,Andalucía,29,Málaga,1948,19.57,8.082,2.421430339024994
01,Andalucía,29,Málaga,1947,18.505,8.971,2.0627577750529484
01,Andalucía,29,Málaga,1946,19.097,9.424,2.026421901528014
01,Andalucía,29,Málaga,1945,20.157,8.474,2.3786877507670523
01,Andalucía,29,Málaga,1944,18.716,9.429,1.9849400784812812
01,Andalucía,29,Málaga,1943,20.08,9.687,2.072881180964179
01,Andalucía,29,Málaga,1942,17.072,10.624,1.6069277108433733
01,Andalucía,29,Málaga,1941,15.556,15.602,0.997051660043584
14,Región de Murcia,30,Murcia,2022,13.404,13.161,1.018463642580351
14,Región de Murcia,30,Murcia,2021,13.875,12.683,1.0939840731688086
14,Región de Murcia,30,Murcia,2020,13.792,12.392,1.1129761136216914
14,Región de Murcia,30,Murcia,2019,14.311,11.568,1.2371196403872753
14,Región de Murcia,30,Murcia,2018,14.7,11.327,1.297784055795886
14,Región de Murcia,30,Murcia,2017,15.132,11.522,1.3133136608227738
14,Región de Murcia,30,Murcia,2016,15.548,10.867,1.4307536578632556
14,Región de Murcia,30,Murcia,2015,15.977,11.233,1.4223270720199412
14,Región de Murcia,30,Murcia,2014,16.293,10.397,1.56708665961335
14,Región de Murcia,30,Murcia,2013,16.093,10.115,1.5910034602076124
14,Región de Murcia,30,Murcia,2012,16.665,10.68,1.5603932584269662
14,Región de Murcia,30,Murcia,2011,17.4,10.197,1.7063842306560753
14,Región de Murcia,30,Murcia,2010,17.996,9.976,1.80392943063352
14,Región de Murcia,30,Murcia,2009,18.54,10.331,1.794598780369761
14,Región de Murcia,30,Murcia,2008,19.372,10.399,1.8628714299451872
14,Región de Murcia,30,Murcia,2007,18.617,10.072,1.8483915806195395
14,Región de Murcia,30,Murcia,2006,18.131,9.708,1.8676349402554595
14,Región de Murcia,30,Murcia,2005,17.37,9.942,1.7471333735666867
14,Región de Murcia,30,Murcia,2004,16.709,9.595,1.7414278269932255
14,Región de Murcia,30,Murcia,2003,16.47,9.704,1.6972382522671061
14,Región de Murcia,30,Murcia,2002,15.568,9.441,1.648977862514564
14,Región de Murcia,30,Murcia,2001,15.044,9.145,1.6450519409513396
14,Región de Murcia,30,Murcia,2000,14.229,9.204,1.5459582790091262
14,Región de Murcia,30,Murcia,1999,13.148,9.692,1.3565827486586874
14,Región de Murcia,30,Murcia,1998,12.843,9.06,1.417549668874172
14,Región de Murcia,30,Murcia,1997,13.037,8.864,1.4707806859205776
14,Región de Murcia,30,Murcia,1996,12.672,8.581,1.4767509614264074
14,Región de Murcia,30,Murcia,1995,12.563,8.413,1.4932842030191371
14,Región de Murcia,30,Murcia,1994,12.537,8.493,1.4761568350406218
14,Región de Murcia,30,Murcia,1993,13.365,8.482,1.5756896958264561
14,Región de Murcia,30,Murcia,1992,13.814,8.264,1.6715876089060988
14,Región de Murcia,30,Murcia,1991,13.924,8.48,1.6419811320754716
14,Región de Murcia,30,Murcia,1990,14.071,8.552,1.6453461178671656
14,Región de Murcia,30,Murcia,1989,14.251,8.408,1.6949333967649858
14,Región de Murcia,30,Murcia,1988,14.28,7.841,1.8211962759852058
14,Región de Murcia,30,Murcia,1987,14.371,7.576,1.8969112988384373
